"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GOLD","Randgold Resources Limited","82.71","$7.76B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gold",
"RNDB","Randolph Bancorp, Inc.","15.64","$91.79M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rndb",
"RPD","Rapid7, Inc.","12.59","$535.02M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rpd",
"RAVE","Rave Restaurant Group, Inc.","2.22","$23.66M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","24.55","$887.7M","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"ROLL","RBC Bearings Incorporated","92.59","$2.2B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"TALL","RBC S&P 500 Trend Allocator Index ETN","22.55","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/tall",
"RICK","RCI Hospitality Holdings, Inc.","16.72","$162.85M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","6.21","$75.04M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"RDI","Reading International Inc","16.72","$390.16M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","18.8801","$424.47M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"RGSE","Real Goods Solar, Inc.","0.2678","$9.51M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/rgse",
"RELY","Real Industry, Inc. ","6","$176.17M","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rely",
"RNWK","RealNetworks, Inc.","4.9","$181.16M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","29.3","$2.36B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp",
"RETA","Reata Pharmaceuticals, Inc.","24.27","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reta",
"DAX","Recon Capital DAX Germany ETF","25.53","$15.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dax",
"QYLD","Recon Capital NASDAQ-100 Covered Call ETF","22.56","$18.05M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qyld",
"RCON","Recon Technology, Ltd.","1.35","$8.41M","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","8.24","$155.52M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reph",
"RRGB","Red Robin Gourmet Burgers, Inc.","52.3","$672.47M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","23.88","$2.77B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr",
"RDHL","Redhill Biopharma Ltd.","10.59","$174.71M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdhl",
"REGN","Regeneron Pharmaceuticals, Inc.","380.92","$40.18B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","19.35","$512.3M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","2.4","$127.02M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
"REIS","Reis, Inc","20.25","$228.86M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"RELV","Reliv&#39; International, Inc.","4.35","$8.03M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv",
"MARK","Remark Media, Inc.","3.5","$76.13M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark",
"RNST","Renasant Corporation","41.71","$1.84B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst",
"REGI","Renewable Energy Group, Inc.","9.65","$372.04M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi",
"RNVA","Rennova Health, Inc.","0.0858","$4.99M","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnva",
"RNVAZ","Rennova Health, Inc.","0.0236","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnvaz",
"RCII","Rent-A-Center Inc.","11.21","$595.81M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii",
"RTK","Rentech, Inc.","2.405","$55.78M","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rtk",
"RGEN","Repligen Corporation","33.11","$1.12B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen",
"RPRX","Repros Therapeutics Inc.","1.36","$34.58M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx",
"RBCAA","Republic Bancorp, Inc.","39.08","$815.29M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa",
"FRBK","Republic First Bancorp, Inc.","7.7","$436.06M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk",
"RSAS","RESAAS Services Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rsas",
"REFR","Research Frontiers Incorporated","1.87","$44.96M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RESN","Resonant Inc.","4.73","$58.85M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/resn",
"RECN","Resources Connection, Inc.","17.2","$622.1M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"ROIC","Retail Opportunity Investments Corp.","21.39","$2.34B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic",
"SALE","RetailMeNot, Inc.","9.75","$472.84M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/sale",
"RTRX","Retrophin, Inc.","19.34","$729.74M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rtrx",
"RVNC","Revance Therapeutics, Inc.","23.8","$678.66M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rvnc",
"RVEN","Reven Housing REIT, Inc.","5.7331","$60.5M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rven",
"RBIO","rEVO Biologics, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbio",
"RVLT","Revolution Lighting Technologies, Inc.","6.32","$131.75M","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt",
"RWLK","ReWalk Robotics Ltd","3.05","$49.82M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rwlk",
"REXX","Rex Energy Corporation","0.5262","$51.51M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx",
"RFIL","RF Industries, Ltd.","1.65","$14.58M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"RGCO","RGC Resources Inc.","25.1","$120.44M","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RIBT","RiceBran Technologies","1.06","$11.45M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribt",
"RIBTW","RiceBran Technologies","0.2181","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribtw",
"RELL","Richardson Electronics, Ltd.","6.17","$79.24M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rell",
"RIGL","Rigel Pharmaceuticals, Inc.","2.46","$243.39M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rigl",
"NAME","Rightside Group, Ltd.","8.26","$160.43M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/name",
"RNET","RigNet, Inc.","23.25","$416.81M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet",
"RTTR","Ritter Pharmaceuticals, Inc.","2.92","$31.33M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rttr",
"RVSB","Riverview Bancorp Inc","7.01","$157.78M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb",
"RLJE","RLJ Entertainment, Inc.","1.64","$8.59M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje",
"RMGN","RMG Networks Holding Corporation","0.72","$32.13M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"ROBO","ROBO Global Robotics and Automation Index ETF","29.26","$134.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/robo",
"FUEL","Rocket Fuel Inc.","1.89","$86.15M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fuel",
"RMTI","Rockwell Medical, Inc.","6.51","$335.45M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti",
"RCKY","Rocky Brands, Inc.","11.75","$87.26M","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky",
"RMCF","Rocky Mountain Chocolate Factory, Inc.","10.13","$59.3M","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf",
"ROKA","Roka Bioscience, Inc.","4.4","$8.1M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka",
"RTNB","root9B Holdings, Inc. ","10.8466","$61.01M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rtnb",
"ROSG","Rosetta Genomics Ltd.","0.4801","$10.54M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg",
"ROST","Ross Stores, Inc.","65.69","$25.89B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost",
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","4.0301","$121.28M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa",
"RGLD","Royal Gold, Inc.","67.15","$4.39B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld",
"RPXC","RPX Corporation","11.07","$544.12M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"RTIX","RTI Surgical, Inc.","3.2","$186.96M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix",
"RBCN","Rubicon Technology, Inc.","0.52","$13.95M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn",
"RUSHA","Rush Enterprises, Inc.","30.94","$1.22B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","30.3","$1.19B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","18.15","$578.77M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"RXII","RXi Pharmaceuticals Corporation","0.74","$7.69M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii",
"RXIIW","RXi Pharmaceuticals Corporation","0.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rxiiw",
"RYAAY","Ryanair Holdings plc","83.86","$21.04B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"STBA","S&T Bancorp, Inc.","38.06","$1.33B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","4.8","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SCAC","Saban Capital Acquisition Corp.","10","$250M","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/scac",
"SCACU","Saban Capital Acquisition Corp.","10.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scacu",
"SCACW","Saban Capital Acquisition Corp.","1","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/scacw",
"SBRA","Sabra Healthcare REIT, Inc.","25.46","$1.66B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SBRAP","Sabra Healthcare REIT, Inc.","25.98","$149.39M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"SABR","Sabre Corporation","24.71","$6.92B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","7.51","$70.17M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"SAFT","Safety Insurance Group, Inc.","73.1","$1.11B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"SAGE","Sage Therapeutics, Inc.","53.21","$1.98B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage",
"SAIA","Saia, Inc.","43.95","$1.11B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SAJA","Sajan, Inc.","3.88","$18.61M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SALM","Salem Media Group, Inc.","6.15","$158.81M","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"SAL","Salisbury Bancorp, Inc.","37.55","$103.57M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SAFM","Sanderson Farms, Inc.","98.16","$2.23B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SASR","Sandy Spring Bancorp, Inc.","39.38","$940.77M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo BioSciences, Inc.","3.45","$243.65M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","35.5","$2.61B","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.39","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"SPNS","Sapiens International Corporation N.V.","14.73","$718.23M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"SRPT","Sarepta Therapeutics, Inc.","29.52","$1.61B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SBFG","SB Financial Group, Inc.","15.64","$75.89M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","15.8452","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","104.28","$12.94B","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","40.95","$1.03B","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","1.73","$5.18M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","25.25","$681.75M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","46.97","$1.62B","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SCLN","SciClone Pharmaceuticals, Inc.","10.8","$551.38M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"SGMS","Scientific Games Corp","15.65","$1.37B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SNI","Scripps Networks Interactive, Inc","74.68","$9.64B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"SCYX","SCYNEXIS, Inc.","3.33","$79.89M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","2.4","$84.5M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","22.28","$847.48M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","39.05","$11.5B","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","1.225","$39.2M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.28","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/shipw",
"SRSC","Sears Canada Inc. ","1.7035","$173.55M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/srsc",
"SHLD","Sears Holdings Corporation","10.39","$1.11B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","3.65","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","4.7","$106.77M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","7.39","$82.81M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","54.87","$7.77B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","2.02","$85.34M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyes",
"SCWX","SecureWorks Corp.","10.72","$864.79M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","6.55","$97.34M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","50.31","$8.05B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","9.91","$115.29M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"SCSS","Select Comfort Corporation","22.72","$1.02B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SIR","Select Income REIT","25.92","$2.32B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SELB","Selecta Biosciences, Inc.","17.08","$310.69M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","43.45","$2.51B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"LEDS","SemiLEDS Corporation","3.62","$12.73M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","31.25","$2.05B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","39.9","$390.19M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","42","$410.72M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","8.24","$83.46M","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","19.41","$4.61B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","24.04","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","24.96","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhnl",
"SNMX","Senomyx, Inc.","1.15","$51.75M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SRTS","Sensus Healthcare, Inc.","5.07","$68.68M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","0.5","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srtsw",
"SQBG","Sequential Brands Group, Inc.","4.77","$298.01M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","10.79","$435.44M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","5.66","$492.05M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","37.56","$1.98B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SEV","Sevcon, Inc.","8.35","$44.61M","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SVBI","Severn Bancorp Inc","7.45","$90.18M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SGOC","SGOCO Group, Ltd","3.9","$36.61M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"SMED","Sharps Compliance Corp","4.28","$68.08M","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","5.44","$45.47M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","30.85","$1.51B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"PIXY","ShiftPixy, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","7.36","$129.64M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SCCI","Shimmick Construction Company, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scci",
"TYHT","Shineco, Inc.","3.93","$82.66M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/tyht",
"SHPG","Shire plc","182","$54.79B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","26.45","$487.27M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","15.22","$192.76M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","7.35","$499.39M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","50.15","$1.7B","n/a","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","15.2","$185.59M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","3.16","$69.8M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SIEN","Sientra, Inc.","8.57","$159.35M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","26.18","$361.05M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","16.35","$521.73M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","0.8197","$146.34M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGM","Sigma Designs, Inc.","6.1","$230.71M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SGMA","SigmaTron International, Inc.","4.6128","$19.31M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","5.325","$3.95M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","149.95","$8.19B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","120","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","52.29","$2.88B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","39.69","$291.59M","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","65.45","$2.73B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","43.66","$1.52B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","7.37","$4.59B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"SSRI","Silver Standard Resources Inc.","10.45","$1.25B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SAMG","Silvercrest Asset Management Group Inc.","13.05","$168.87M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","61.6","$1.93B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","9.65","$166.27M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","68.82","$4.88B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","34","$3.08B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","3.55","$29.4M","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","5.95","$338.59M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","4.64","$22.39B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SRVA","SIRVA, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srva",
"SITO","SITO Mobile, Ltd.","2.47","$51.08M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"SKYS","Sky Solar Holdings, Ltd.","2.26","$110.18M","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SKLN","Skyline Medical Inc.","2.66","$12.13M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/skln",
"SPU","SkyPeople Fruit Juice, Inc.","6.54","$26.56M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"SKYW","SkyWest, Inc.","36.6","$1.89B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","74.57","$13.86B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
